color,X,Y
blue,46.6048701616278,65.23237005709126
blue,49.22384104217457,66.67067809504705
blue,51.90878372915557,67.98146609193579
blue,54.679835570654596,69.09773791861836
blue,57.53271102220918,69.98030304107556
blue,60.47198644637233,70.49994986434945
blue,63.44914257097555,70.4062942684319
blue,66.19927629752884,69.31216023895675
blue,68.11261903122463,67.07034396927796
blue,68.85395652919448,64.19974075821864
blue,68.76068128144752,61.221484160922415
blue,68.12629289605289,58.306595709752266
blue,66.94827130340384,55.56543835951754
blue,65.21550830875675,53.13661411571553
blue,63.065497722256275,51.06696722947281
blue,60.64875514335419,49.31284244818779
blue,58.09007371895183,47.770392652994175
blue,55.47580725028661,46.32287315018179
blue,52.86997210910708,44.86038632392567
blue,50.333146141353865,43.282523551327394
blue,47.936667982337184,41.500634232717054
blue,45.76674272741457,39.45055154121152
blue,43.898418137999464,37.121812907459194
blue,42.39031739913031,34.54485220428346
blue,41.36334789675143,31.74336064490824
blue,41.15984549047844,28.780518373988187
blue,42.299939619436365,26.06650451566554
blue,44.44467826165934,23.993943150613347
blue,46.79310973291656,22.1462023911061
blue,49.061878522871616,20.203157951659048
blue,50.91935243801811,17.873472512763303
blue,51.95082259989253,15.09585248799967
blue,52.022405228973156,12.121111178381947
blue,51.251105574612595,9.241388822483138
blue,49.887619764890964,6.592850771225845
blue,47.95419322485777,4.324976086798466
blue,45.47664161924206,2.6769253845967937
blue,42.76360811297161,1.4266222364872698
blue,40.23715559927571,-0.16061332556973837
blue,37.53930360906872,-1.3948779327862626
blue,34.57604512716347,-1.6776882644348299
blue,31.617482675427137,-1.2756610578121503
blue,28.704163366213614,-0.6123793510864678
blue,25.782564093655417,0.009745492188497757
blue,22.813399048727046,0.06627038686559726
blue,20.304758826430017,-1.4862281803879447
blue,18.462021971688152,-3.834053749040923
blue,16.837545636836904,-6.342071756381409
blue,15.193384753708006,-8.837154699737683
blue,13.343851025012476,-11.182000508062218
blue,11.188028722477508,-13.242585342656836
blue,8.673382360943645,-14.844440397837934
blue,5.835801973926161,-15.719653169022836
yellow,4.142679594318122,-12.612813345400866
yellow,2.7389893517121497,-10.035756887834252
yellow,2.0310407792847847,-7.145958946927287
yellow,1.6618711447926915,-4.191825080238708
yellow,1.5187834504604503,-1.2169646029022592
yellow,1.5005770043629554,1.7618156237796267
yellow,1.509819305884777,4.740718309457861
yellow,1.4365327124751173,7.718433405362981
yellow,1.1548789152079217,10.68248088522842
yellow,0.5011821555518625,13.584249628650833
yellow,-0.7070379173212322,16.29695800908332
yellow,-2.5668330565989863,18.606747637341744
yellow,-4.955598601800938,20.3710780930607
yellow,-7.615706923749259,21.70631317757575
yellow,-10.391535304152246,22.786153176773986
yellow,-13.205954905024177,23.762207314749844
yellow,-16.01433101701368,24.755156500211367
yellow,-18.76227999354941,25.901396162959752
yellow,-21.304259502326545,27.4387086303214
yellow,-23.068780283289694,29.774857671019173
yellow,-23.2516043457245,32.717966049911844
yellow,-22.58255547397251,35.616771525673066
yellow,-21.558039763606672,38.41297758286289
yellow,-20.304077805640866,41.11423529099955
yellow,-18.85746852350844,43.717007178744225
yellow,-17.218998910853347,46.20344583419156
yellow,-15.37302372419566,48.54019546909996
yellow,-13.282762857164634,50.660597718821364
yellow,-10.898319104977944,52.438729013658374
yellow,-8.168779142156685,53.59824898735639
yellow,-5.223237544624384,53.55281653907599
yellow,-2.5201519543536905,52.32925753822434
yellow,-0.09468134618428221,50.604505751806265
yellow,2.174111031996067,48.67489350871734
yellow,4.383908872968975,46.67724966198139
yellow,6.6020784035269395,44.688973345057875
yellow,8.881820319758162,42.77188377973215
yellow,11.275746468665522,41.0005345561679
yellow,13.811410071991782,39.44144242776357
yellow,16.53294908331161,38.23901774714291
yellow,19.46157011358261,37.7806252665019
yellow,22.304662211736147,38.54397005562937
yellow,24.656734317080712,40.34431281578826
yellow,26.59315718475421,42.603892664411106
yellow,28.361974968443477,45.00067000946318
yellow,30.15037889213637,47.38272354088632
yellow,32.05986491874735,49.66808204238749
yellow,34.10660927952475,51.831833228650574
yellow,36.25528572028252,53.894487082992875
yellow,38.502906224017856,55.849049180439195
yellow,40.824611660764624,57.71501253815864
yellow,43.22405683301267,59.47982432848865
yellow,45.69395343415816,61.144646478564
yellow,48.23094265852125,62.70517838403345
yellow,50.84536346258525,64.13213707416301
yellow,53.53333341771272,65.4142479043183
yellow,56.307312825314064,66.49770639431947
yellow,59.179047690535995,67.28227939344609
yellow,62.13807374529023,67.53296967036194
yellow,64.86972203583076,66.53833303010764
yellow,65.8781592596719,63.808450684102645
yellow,65.67953502780436,60.8446772071124
yellow,64.81026960847306,58.00230531800882
yellow,63.25125992587867,55.475595500758295
yellow,61.14836215745396,53.374953212164456
yellow,58.7297221054293,51.63958751600129
yellow,56.164656564304025,50.12550782393848
yellow,53.55389146554468,48.69097785481412
yellow,50.962722376744516,47.22160769663527
yellow,48.446663578616885,45.628201709240855
yellow,46.06262247823437,43.844949411775175
yellow,43.87123367851856,41.82948374579607
yellow,41.95971631504665,39.54747692493176
yellow,40.329255741932435,37.05818847487921
yellow,39.05500330975865,34.368771785480426
yellow,38.27375249104653,31.50098319975981
yellow,38.16315784150538,28.538454262948623
yellow,38.9716742807117,25.688972677789387
yellow,40.74147136107569,23.304908378487383
yellow,42.968887498372446,21.33132245165322
yellow,45.31002742528546,19.489506180192016
yellow,47.49469702370905,17.471899502561534
yellow,48.94608037493006,14.909421455567825
yellow,48.9263935462832,11.95582629896477
yellow,47.92344522078437,9.166874215046315
yellow,46.16511458848777,6.782781959560687
yellow,43.70179461127589,5.144413773531121
yellow,40.99570136906436,3.9012657190087974
yellow,38.49700734222057,2.283771011289315
yellow,35.71486358989339,1.3439190844279527
yellow,32.75297838502178,1.565529821893144
yellow,29.842765840937247,2.198209325452109
yellow,26.93909203601056,2.8623030485991743
yellow,23.981958447366363,3.188396485377838
yellow,21.076346895667875,2.63670711080482
yellow,18.600963134774876,1.0179445513283636
yellow,16.64225560106763,-1.2174495293416538
yellow,14.973720337575282,-3.6841058695620945
yellow,13.361476344496769,-6.188881632048721
yellow,11.611477583976159,-8.597551521218065
yellow,9.538363042254606,-10.729566507818136
yellow,7.0191295022002365,-12.298025229255202
orange,-2.2,4.7
orange,2.2,4.7
orange,-2.2,7.3
orange,2.2,7.3
